,artist,title,album,text
1047,Zeki Müren,Senede Bir Gün,Dünden Bugüne 4,"Gönlümde açmadan solan bir gülsün Her zaman gamlıyım her zaman üzgün Beklerim yolunu aylar boyunca Yeterki gel bana Senede bir gün, senede bir gün   Ağarsın saçların, solsun yanağın Adını anmaktan yansın dudağım Bu aşka canımı adayacağım Yeter ki gel bana Senede bir gün, senede bir gün   "
1048,Zeki Müren,Seneler Ne Olur Üstüme Gelmeyin,Nostaljik Parçalar,Seneler ne olur üstüme gelmeyin Saatler durun biraz ömrüm bitirmeyin Bunca yıl geldi geçti söyleyin ne anladım Mazideki günleri daha ben yaşamadım  Sanki ömrüm takvimden koparılan yapraklar Yırtılıp atılacak o güzelim sayfalar Batan güneş uzun gece ne hep zalimsin Bir zamanlar en güzel duyguyu siz verdiniz  Kalbim zamanla yarışırdı evvelden Şimdi bu hüzün bu yorgunluk neden Seneler ne olur üstüme gelmeyin Saatler durun biraz ömrüm bitirmeyin   
1049,Zeki Müren,Seni Ben Ellerin Olsun Diye Mi Sevdim,Hatıralarım,seni ben  ellerin olsun diye mi sevdim  herseyimi  ugruna bos yere mi verdim  yalan sozlerle aldatip  seninim derdin  herseyimi  ugruna ben  seni ben  ellerin olsun diye mi sevdim  herseyimi  ugruna bos yere mi verdim  yalan sozlerle aldatip  seninim derdin  herseyimi  ugruna ben bos yere mi verdim      
1050,Zeki Müren,Seni Ben Unutmak İstemedim Ki,Dünden Bugüne 5,Seni ben unutmak istemedim ki Uzayan yollara neden inandin? Sevenler verdigi sozden doner mi? Su yalan yillara neden inandin?    Seni unutsaydım bekler miydim hiç? Bir derdime bin dert ekler miydim hiç? Bu sonsuz hasreti kalbime koyup Bir ömür boyu çeker miydim hiç?       
1051,Zeki Müren,Seni İstiyorum,Bıldırcın Yağmuru,"Vefasızlık gözümde çapak, Her pınar kurur bir gün, Unutma ağustosta pınar,  Nisansız baharlarda olsa, Teşrifsiz güzler, Aşksız mevsimler, Çorak anılar,  Karda yeşil erik diyorum, Ama... Seni istiyorum!   "
1052,Zeki Müren,Seni Nasıl Sevdim,Eskimeyen Dost,"SENİ NASIL SEVDİM BİLİYOR MUSUN?  KULLARIN TANRIYI SEVDİĞİ GİBİ,  SANA HASRET KALDIM, SARILAMADIM,  BÜBÜLÜN GÜLE HASRETİ GİBİ,    GÖNLÜME NE BAHAR NE DE YAZ GELDİ,  NE SESİNİ DUYDUM NE ELİM DEĞDİ,  KADER SENİ DEĞİL HEP ÇİLE VERDİ,  BÜTÜN AŞIKLARIN ÇEKTİĞİ GİBİ,    HEP SENİ İSTEDİM YARADANIMDAN,  AĞAÇLARIN YAĞMUR DUASI GİBİ  ÖYLESİNE HASRET KALDIM YÜZÜNE   SANKİ ÇOK SEVMEMİN CEZASI GİBİ,    GÖNLÜME NE BAHAR NE DE YAZ GELDİ,  NE SESİNİ DUYDUM NE ELİM DEĞDİ,  KADER SENİ DEĞİL HEP ÇİLE VERDİ,  BÜTÜN AŞIKLARIN ÇEKTİĞİ GİBİ, ÇİLESİ GİBİ.   "
1053,Zeki Müren,Seni Senden İstiyorum,Dünden Bugüne 4,Geceler boyu yandım Mektuplar yazdım yırttım Söyleme utandım seni senden istiyorum  Ne bahardan bir yaprak Ne bulutlardan yağmur Artık söylüyorum Söylüyorum bak Seni senden istiyorum  Özlemin nehir gibi Aşkına koşuyorum Bu aşkımın bedeli Seni senden istiyorum   
1054,Zeki Müren,Seni Sevda Çiçeğim,Nostaljik Parçalar,Seni sevda çiçeğim tac-ı serim  Bilemezsin ne kadar çok severim  Bunu her gün sorar tazelerim  Söyle kalbinde var mı yerim   
1055,Zeki Müren,Seni Sordum Yıldızlara,Dünden Bugüne 5,"Mevsimlerden ilkbaharken   Gönüllere aşk dolarken   Sevenler hep es ararken   Neden benden kaçıverdin     Seni sordum yıldızlara   Seni sordum yalnızlara   Seni sordum kuşlara   Ucan kuşlara     Hani beni seviyordun   Yalnız benle gülüyordun     eval(ez_write_tag([[300,250],'alternatifim_com-box-4','ezslot_2']));  [ reklamı gizle   hide ads ]Yokluğumda özlüyordun   Neden benden bıkıverdin     Leylaklarla acıyordun   Mutluluklar saçıyordun   Seni sevdim biliyordun   Neden bana küsüverdin     İsmini hep anar oldum    Hiç dinmeyen acı duydum   Gidişinle harap oldum   Neden benden kaçıverdin.   "
1056,Zeki Müren,Seni Unutsaydım Bekler Miydim Hiç,Dünden Bugüne 4,"Seni ben unutmak istemedim ki,  Uzayan yollara neden inandın,  Sevenler verdiği sözden döner mi?  O yalan yıllara neden inandın.    Seni unutsaydım bekler miydim hiç,  Bir derdime bin dert ekler miydim hiç,  Bu sonsuz hasreti kalbime koyup,  Bir ömür boyu ah çeker miydim hiç.    Bana sen uzaktan sitem ettikçe,  "
1057,Zeki Müren,Seninle Bir Sonbahar,Hatıralarım,"Seninle bir sonbahar mevsimiydi tanıştık, Sanki birbirimizi yıllarca aramıştık, Düşmeden el diline mesut günler yaşadık. Yabancı olduk şimdi yazık birbirimize, istersen gel dönelim eski günlerimize.  Bazı gün ben küserdim, darılırdın bazı sen. Barıştırırdı bizi alnıma konan busen. Ayrıldık ayrılalı ne haldeyim bir bilsen. Yabancı olduk şimdi yazık birbirimize, İstersen gel dönelim eski günlerimize.   "
1058,Zeki Müren,Seninle Düştüm Dile,Nostaljik Parçalar,Seninle düştüm dile Aşkın ban bir çile Rakip olur bülbüle Göül ah gönül verince güle  Gonca mısın gül müsün Menekşe gözlü müsün Manolya yüzlü müsün Gönül ah gönülden sözlü müsün   
1059,Zeki Müren,Sensiz Kalan Gönlümde,Zeki Müren - 3 & Pırlanta,Sensiz kalan gonlumde bil ki hayat virane Sen yoksun ya yanımda bu alemden bana ne Bu dünyada sevmeyen ye deli ye divane Sen yoksun ya yanımda bu alemden bana ne   
1060,Zeki Müren,Sensiz Saadet Neymiş,Dünden Bugüne 8,"SENSİZ SAADET NEYMİŞ? TATMADIM BİLEMEM Kİ, ALIN YAZIMSIN BENİM, NE YAPSAM SİLEMEM Kİ,  SENİ UZAKTAN SEVMEK, HAZLARIN EN BÜYÜĞÜ, ALIŞTIM HASRETİNE, GEL DESEN GELEMEM Kİ.   "
1061,Zeki Müren,Sesinde Şarkısı Aşkın,Dünden Bugüne 5,Sesinde şarkısı aşkın Figan olup gidiyor Bahara ermedi mevsim Hazan olup gidiyor  O bitmeyen geceler hep Bir an olup gidiyor Yazık yazık ki şu ömrüm Ziyan olup gidiyor   
1062,Zeki Müren,Sev Beni,Eskimeyen Dost,"Sev Beni Beni Kayboldum aşk yollarında, bul beni beni Uçan kuştan, esen yelden sor beni beni  ümitlerim kül olmadan Saçlarıma kar yağmadan Baharım da kış olmadan Sev beni beni Ah sev beni beni  Yumma öyle gözlerini, gör beni beni Beni yıllarca ağlamışım, gel güldür beni Gündüzler gecem olmadan Gerçekler yalan olmadan Yalnızlık beni bulmadan Sar beni beni Ah sar beni beni     "
1063,Zeki Müren,Sevdi Bu Gönül Seni Yaman Eylemedi,Dünden Bugüne 4,"Sevdi bu gönül seni yaman eylemedi (Terennum) be li be li be li dost be hey zalim Çekti sitemin bunca figan eylemedi Be li be li be li dost be hey zalim Bicare zaifi imtihan etmek için (Terennum) hey canım hey mirim hey nazeninim İzhar-i muhabbet etti kan eylemedi (Terennum) be li be li be li dost be hey zalim (Ah) bildi tamam alem ben derd-i mend-i asikam Yarab henuz halimi bilmez mi ola yar-i men Hey canım, hey hey mirim ye lel le la li Yarab henüz halimi bilmez mi ola yar-i men Hey canım, hey mirim vay   "
1064,Zeki Müren,Sevemez Kimse Seni,Nostaljik Parçalar,Sevemez kimse seni Benim sevdiğim kadar Sevgilim sen olmasan Yaşamak neye yarar  Hergün seni düşünür Heran seni yaşarım Seni sevmekden değil Kaybetmekden korkarım  Birgün beni unutur Başkalarına bakma Birazcık sevgin varsa Beni yanlız bırakma  Hergün seni düşünür Heran seni yaşarım Seni sevmekden degil Kaybetmekden korkarım   
1065,Zeki Müren,Seven Ne Yapmaz,Dünden Bugüne 5,Bana kollarını uzatsan biraz Uğrunda bu gönül neye katlanmaz Öl desen ölürüm ölürüm inan Seven ne yapmaz seven ne yapmaz  Ümidim emelim hevesim sensin Bağrımda soluğum nefesim sensin Gel öldür bu ömür boyle tükensin Seven ne yapmaz seven ne yapmaz   
1066,Zeki Müren,Şarap Mahzende Yıllanır,Büyük Bestekarlar Serisi Zeki Müren 3,"Şarap mahzende yıllanır, Aşkın kalbimde yıllanıyor, İkisini birden içtim İnan içim yanıyor, İnsan dudak kadeh, Kadeh dudaktır sanıyor, Dudak kadehtir sanıyor, İkisini birden içtim İnan içim yanıyor.   "
1067,Zeki Müren,Şarkılar Seni Söyler (Huysuz Ve Tatlı Kadın),Nostaljik Parçalar,"ŞARKILAR SENİ SÖYLER, DİLLERDE NAĞME ADIN, AŞK GİBİ SEVDA GİBİ, HUYSUZ VE TATLI KADIN,  EN GÜZEL GÜNLERİNİ, DEMEK BENSİZ YAŞADIN, AŞK GİBİ SEVDA GİBİ, HUYSUZ VE TATLI KADIN.   "
1068,Zeki Müren,Şarkılara Sordum,Büyük Bestekarlar Serisi Zeki Müren 4,"Mevsimlerden ilkbaharken  Gönüllere aşk dolarken  Sevenler hep es ararken  Neden benden kaçıverdin    Seni sordum yıldızlara  Seni sordum yalnızlara  Seni sordum kuşlara  Ucan kuşlara    Hani beni seviyordun  Yalnız benle gülüyordun    eval(ez_write_tag([[300,250],'alternatifim_com-box-4','ezslot_1']));  [ reklamı gizle   hide ads ]Yokluğumda özlüyordun  Neden benden bıkıverdin    Leylaklarla acıyordun  Mutluluklar saçıyordun  Seni sevdim biliyordun  Neden bana küsüverdin    İsmini hep anar oldum     Hiç dinmeyen acı duydum  Gidişinle harap oldum  Neden benden kaçıverdin.   "
1069,Zeki Müren,Şaştım Allah'ım Da Şaştım,Batmayan Güneş,Şaştım Allah'ım da şaştım da Görünen dağları yar ilen aştım Vay aştım Zalımoğlu derler de bir beye düştüm Vay düştüm Asıyorlar da suna boylum Gel ağla Asıyorlar da kömür gözlüm Sen ağla.   
1070,Zeki Müren,Şedaraban Peşrev,Nostaljik Parçalar,Şarkı enstrümantal olduğu için şarkı sözü bulunmamaktadır.   
1071,Zeki Müren,Şeytana Uyduk Bir Kere,Büyük Bestekarlar Serisi Zeki Müren 4,"Şeytana uyduk bir kere Perişan olduk yüz bin kere Bana ne yapsan, bana ne etsen Haklısın ne söylesen  Gelip halimi görsen Nasılda pişmanım bilsen Rahatmıyım sanki ben Mesutmuyum sanki ben Ağladıkça inledikçe Ah ettikçe böyle sen  Seni kalbimden atamam Ayrılsakta unutamam Hergün kahrımdan, durmadan içsemde Kendimi avutamam   "
1072,Zeki Müren,Şimdi Uzaklardasın,Dünden Bugüne 8,Şimdi uzaklardasın Gönül hicranla doldu  Hiç ayrılamam derken Kavuşmak hayal oldu  Sevda bahçelerinin  Çiçekleri hep soldu  Hiç ayrılamam derken  Kavuşmak hayal oldu   
1073,Zeki Müren,Talihin Elinde Oyuncak Oldum,Büyük Bestekarlar Serisi Zeki Müren 4,Talihin elinden oyuncak oldum  Kader böyle imiş buymuş alın yazım  Zalim elinden sarardım soldum  Şimdi gönlü kırık yaralı kuşum    Ömrümce gülmedim yanarım inan buna  İsterim artık kader gülsün bana  Gençliğim geçti yazık ızdıraplar içinde  Acaba bir gün acaba bir gün gülecek miyim    Sensiz geçen günler karanlık gecedir  Gel sensiz yaşamak bitmeyen işkencedir  Beklerim yolunu ömür boyunca  Adın dilimde her an bir hecedir   
1074,Zeki Müren,Tambur Taksimi,Büyük Bestekarlar Serisi Zeki Müren 3,Şarkı enstrümantal olduğu için şarkı sözü bulunmamaktadır.   
1075,Zeki Müren,Tek Kişilik Din,Bıldırcın Yağmuru,"Hayallerimden kulübe ördüm Yolsuz, damsız. Alnımın ateşinde ısıtırım elimi Or kütükler yakarım göz bebeklerimde Gamsız.. Çoban yıldızından kıskanırım Çamların nefesinden Gündüzleri yalnız benim sanırım Ürperirim gecelerin sesinden..  Ne yitirdiysem karanlıklar götürdü Seni onlara kaptırmam Tek kişilik din yarattım Ellere taptırmam.   "
1076,Zeki Müren,Tekrar Bana Dönsen,Dünden Bugüne 8,Tekrar bana dönsen Yine beni sevsen  Kalbimde sen ruhumda sen Ne olursun bana sevgilim desen  Ey sevgili bil ki Gam yemezdim yolunda bile ölsem  Kalbimde sen ruhumda sen Ne olursun bana sevgilim desen  Kalbimde sen aşkımda sen Ne olursun bana sevgilim desen   
1077,Zeki Müren,Tel Tel Taradım,Nostaljik Parçalar,Tel tel taradım zülfünü  Tellerine gül bağladım    Göğsündeki gonce gülün  Yaprağına bel bağladım   (x2)  Tenneni teneni (x4) tennennennenni vay  Yaprağına gül bağladım    Girdim bir gül bahçesine  Gül topladım bohçasına    Mail oldum lehçesine  Divan durup el bağladım  (x2)  Tenneni teneni (x4) tennennennenni vay  Yaprağına gül bağladım   
1078,Zeki Müren,Telgrafın Tellerine,Büyük Bestekarlar Serisi Zeki Müren 4,"Telgrafın tellerine kuşlar mı konar  İnsan sevdiğine canım böyle mi yapar  Bin vapura gel izmir'e yanı yanı başıma  Şu gençlikte neler geldi cahil başıma    İstanbul'un nesi vardı kalktım da geldim  Buraya ben gemileri yaktım da geldim  Senin aşkın yüreğimi hala kanatır ama  Canıma tak etti nazın senden bıktım da geldim    Telgrafın tellerini arşınlamalı  Yar üstüne yar seveni kurşunlamalı  Bin vapura gel yanıma yanı yanı başıma  Şu gençlikte neler geldi cahil başıma      eval(ez_write_tag([[300,250],'alternatifim_com-box-4','ezslot_1']));  [ reklamı gizle   hide ads ]Kaç ay oldu İstanbul'a geldim geleli  Ne bilirdim bundan önce dünya nimeti  Şu İstanbul denilen yer memleket oldu bana  Ne binerim vapura ben ne de dönerim geri    Telgrafın telleri de semaya bakar  Senin o güzel gözlerin çok canlar yakar  Bin vapura gel İzmir'e yanı yanı başıma  Şu gençlikte neler geldi cahil başıma    Galata'nın, Beyoğlu'nun çapkın kızları  Yoksa canım nasıl geçer ayaz kışları  Olan oldu bunca aydır çoktan unuttum seni  Ne binerim vapura ben ne de dönerim geri   "
1079,Zeki Müren,Tesellim Olsun,Büyük Bestekarlar Serisi Zeki Müren 3,Anladım git diyorsun istemiyorsun  Anladım bitti bu aşk bitti diyorsun  Mademki gözyaşımı dindirmiyorsun  Son bir defa gülümse tesellim olsun.   Sevgilim aşkın beni öldürse bile  Gözyaşım ömür boyu dökülse bile İçimde en son ümit tükense bile  Son bir defa gülümse tesellim olsun   Anladım artık beni terk ediyorsun  Anladım gidiyorsun dönmem diyorsun  Mademki veda edip ayrılıyorsun  Son bir defa gülümse tesellim olsun.   
1080,Zeki Müren,Tez Geçsede,Nazar Boncuğu,Tez geçse de her sevgide bir hatıra vardır  Sevda denilen şey yaşayan hatıralardır  Sevda denilen şey yaşayan yaşayan hatıralardır  Sevmek te sevilmek te bahar bahar ömrü kadardır   
1081,Zeki Müren,Tuti Mucize,Saklı Kayıtlar 2,"Ah tut-i mucize guyem, ne desem laf değil Belli yarim belli dost Belli mirim belli dost Belli ömrüm belli dost  Ah çerh ile söyleşemem ayinesi saf değil Belli yarim belli dost Belli mirim belli dost Belli ömrüm belli dost  Ah ehl-i dildir diyemem sinesi saf olmayana Belli yarim belli dost Belli mirim belli dost Belli ömrüm belli dost   "
1082,Zeki Müren,Ud Taksimi,Saklı Kayıtlar,Şarkı enstrümantal olduğu için şarkı sözü bulunmamaktadır.   
1083,Zeki Müren,Unut Beni,Büyük Bestekarlar Serisi Zeki Müren 4,"Unut beni kalbimdeki hicranla yalnız kalayım    Kimsesiz bir yavru gibi kucağında ağlayayım    Bu kaçıncı söz verişin, söyle nasıl inanayım    Kimsesiz bir yavru gibi kucağında ağlayayım   "
1084,Zeki Müren,Unutamam Seni,Sükse,Gün gelir de beni unutursun demiştin  Kalbimdeki bu hicranı uyutursun demiştin  Ne ben seni unutabildim  Ne bu gönlümü avutabildim  Ne bu derdimi uyutabildim  Unutamam seni  Unutamam seni  Unutamam seni  Unutamam    Aşkını çekerim geleceksin diyerek  Belki gözyaşımı sileceksin diyerek  Ne ben seni unutabildim  Ne bu gönlümü avutabildim  Ne bu derdimi uyutabildim  Unutamam seni  Unutamam seni  Unutamam seni  Unutamam   
1085,Zeki Müren,Unutmadım Seni Ben,Hatıralarım,Unutmadım seni ben unutmadım... Her zaman her zaman kalbimdesin Aylar yıllar gecti söyle sen nerdesin  Anlaşıldı sen geri dönülmeyen yerdesin Anlaşıldı sen geri gelmeyeceksin Unutmadım unutamadım seni ben Her zaman bendesin...   
1086,Zeki Müren,Unuttun Beni Zalim,Nostaljik Parçalar,"Bir sevda geldi başıma  Felek su kattı aşıma  Uyku girmiyor gözüme ah  Unuttun beni zalim  Unuttun beni zalim  Gülüşün ince kıvrak şensin  Bir selam vermeden geçersin  Bilsen beni ne çok üzersin    Seviyorum seviyorum  Seviyorum seni zalim    eval(ez_write_tag([[300,250],'alternatifim_com-box-4','ezslot_0']));  [ reklamı gizle   hide ads ]Birgün ümit veriyorsun  Sonra gülüp kaçıyorsun  Sen beni öldürüyorsun ah  Unuttun beni zalim  Unuttun beni zalim  Gülüşün ince kıvrak şensin  Bir selam vermeden geçersin  Bilsen beni ne çok üzersin  Seviyorum seviyorum  Seviyorum seni zalim   "
1087,Zeki Müren,Unutulmaz,Büyük Bestekarlar Serisi Zeki Müren 3,kalbe dolan o ilk bakis  unutulmaz unutulmaz  sevda ile ilk uyanis  unutulmaz unutulmaz   ilkbahar yaz mevsim mevsim  birkac mektup birkac resim  yillar gecse o bir isim  unutulmaz unutulmaz   sahil boyu bos yamaclar  isim yazilan agaclar  opulen koklanan saclar  unutulmaz unutulmaz   ilkbahar yaz mevsim mevsim      
1088,Zeki Müren,Uşak Peşrevi,Büyük Bestekarlar Serisi Zeki Müren 5,Şarkı enstrümantal olduğu için şarkı sözü bulunmamaktadır.   
1089,Zeki Müren,Uzun Yıllar Bekledim (Kakikat Oldu Rüyam),Büyük Bestekarlar Serisi Zeki Müren 4,"ne zaman iki satir yazmaya kalksam hep sana hep seni hep bizi yaziyorum ne zaman bir kadeh alsam elime hep sana hep seni hep bizi içiyorum  her gece kederdeyim durmadan içiyorum sevda ektim kalbime yalnizlik biçiyorum  -kemanlar ve zeki abi-  her gece kederdeyim durmadan içiyorum sevda ektim kalbime yalnizlik biçiyorum   ne zaman iki satir yazmaya kalksam hep sana hep seni hep bizi yaziyorum ne zaman bir kadeh alsam elime hep sana hep seni hep bizi içiyorum  her gece kederdeyim durmadan içiyorum sevda ektim kalbime yalnizlik biçiyorum   elveda elveda elveda deyip bir gün viran edip gönlümü ayrilip gidisinin  bu gece yildönümü  bugün de sensiz içtim bu aksam sensiz hiçtim bu gece her damlayi  iki kadehe biçtim  ayrilik öyle zor ki kimsesiz kalan bilir gözyasi ne demektir her gün aglayan bilir  her gece kederdeyim durmadan içiyorum sevda ektim kalbime yalnizlik biçiyorum   yoklugunla basbasa kendimden kendimden kendimden geçiyorum serefe deyip simdi bin kahir bin kahir bin kahir içiyorum  birazdan gözlerimden geçersin ilik ilik nice yillar sevgilim mutlu olsun mutlu olsun mutlu olsun ayrilik  sevincim kederim sen gözlerim ellerim sen  benim ne suçum var ki sen benim kaderimsen   karistirmis kaderim  su gönlümün harcini yas döküp ödüyorum ben bahtimin borcunu   dertliyim efkarliyim gönlüm yine tasada unutmak istiyorum kendimi bu masada  her sey yalniz senin için üzme kendini  belki bugün belki yarin anlayacaksin çok sevdigimi, aglayacaksin  ayrilik mi çikti falda  sen bir yanda ben bir yanda      "
1090,Zeki Müren,Uzun Yıllar Ötesinden Hatırını Sorayım Mı,Nostaljik Parçalar,"Uzun yıllar ötesinden, hatırını sorayım mı Sana gönül bahçesinden, bir demet gül vereyim mi Canım benim gülüm benim, bir demet gül vereyim mi Senden haber gelmeyince, bir kar yağar ince ince Sevgilim diye her gece, karanlığı sarayım mı Almamış gibi yazımı, güldürmesen de yüzümü Dile getirip sazımı, bir selam göndereyim mi   "
1091,Zeki Müren,Yaylı Tambur Taksimi,Güneşin Oğlu,Şarkı enstrümantal olduğu için şarkı sözü bulunmamaktadır.   
1092,Zeki Müren,Yeşil Gözlerinden Muhabbet Kaptım,Zeki Müren - 1 & Anılarım,Yeşil gözlerinden muhabbet kaptım Diz çöküp önünde yıllarca taptım Kalbimi uğruna bir köle yaptım Aldanıp o tatlı yalanlara ben Yıllarca inandım yıllarca kandım Yüreğin benim için çarpıyor sandım Yıllardan beridir demek aldandım İnanmam şimdi hiç figanlara ben   
1093,Zeki Müren,Yıldızların Altında,Saklı Kayıtlar 2,Benim gönlüm sarhoştur Yıldızların altında Sevişmek ah ne hoştur Yıldızların altında Yanmam gönül yansa da Ecel beni alsa da Gözlerim kapansa da Yıldızların altında Mavi nurdan bir ırmak Gölgede bir salıncak Bir de ikimiz kalsak Yıldızların altında Yanmam gönül yansa da Ecel beni alsa da Gözlerim kapansa da Yıldızların altında   
1094,Zeki Müren,Yıllar,Bıldırcın Yağmuru,"Yıllar yıllar, yıllar. iş ki güzel geçsin o yıllar.  Yıllar. yine yıllar, yine yıllar, yine yıllar.  Takvim yaprakları düşecek tek tek  Seni seveceğim mahşere dek!  Bir yıl başı fırtına vurdu kapımı,  Müjdeler getirdi rûzgar.  Buğu buğu eridi gözümde hatıralar.  Nice eski hikaye, nice yeni masallar.  Tatlı, buruk, bazen koruktan helva,  Bazen helvadan koruk.  Nice yıllar,,,   "
1095,Zeki Müren,Yıllarca Sürüklendim,Nostaljik Parçalar,Yıllarca sürüklendim Arkasından bir hiçin O güzel günlerimi Düşündüm için için  Sevilmeden sevmişim Sevmeden sevilmişim Aşk için ağlamayı Bahtiyarlık bilmişim  Küstüm sevgiye aşka Yok bana benden başka Hiç bir şeyim kalmadı Hatıralardan başka  Sevilmeden sevmişim Sevmeden sevilmişim Aşk için ağlamayı Bahtiyarlık bilmişim   
1096,Zeki Müren,Yiğidin Alnına Yazılan Gelir,Nostaljik Parçalar,Yürü dilber yürü de yolundan kalma Her yüzüne güleni de sevdiğim dost olur sanma Ölümden korkup da yavrum sen geri durma Yiğidin alnına da yazılan gelir  Yürü dilber yürü de saçın sürünsün Aç beyaz goğsünü de yavrum sinen görünsün Evvel benimdin şimdi kiminsin Yigit dediğin de yardan ayrılır mı   
1097,Zeki Müren,Yine Bahar Oldu,Nostaljik Parçalar,Yine bahar oldu bulandı çaylar Kalkıp da geçmenin zamanı geldi Heves köprüsünü sır yaylasını At binip aşmanın zamanı geldi  Es bre gözünü sevdiğim rüzgar Gel beni aşkınla daha çılgın sar Muhabbet köşkünde yine cümbüş var Çalıp da coşmanın zamanı geldi   Meğer sen yarattın bu merhem tuzu Bunca sızlatılmaz bir yanık kuzu     
1098,Zeki Müren,Yine Bir Sızı Var,Sükse,Yine bir sızı var içimde akşam oldu diye Gözüm acıyor ağlarım hâlâ bilmem niye İstemem geceyi onda mehtap gâm oldu diye Gözüm acıyor ağlarım hâlâ bilmem niye   
1099,Zeki Müren,Yine Neşe,Zeki Müren - 3 & Pırlanta,"Yine neşe-i muhabbet dil-ü canım etti şeyda Yine bezm-i ıyş-i vuslat edip ahl-i aşkı ihya Aman ey gül-i nihalim beni eyle vasla sayan Sana can u dil fedadır gönül andelib-i güya O güzel başın için, o hilal kaşın içün Gel gel aşık-ı nalan, gel gel dil sana hayran   "
1100,Ahmet Kaya,"(Potbori) Fabrika Kızı, Cama Çıkma, Fabrika Önü",Şafak Türküsü,"Bir mavi otobüs gelirdi  Seni alır giderdi  O mavi otobüs var ya  Seni alır giderdi    Kaldırımlar kaldırımlar varya  Seni alır giderdi  O mavi otobüs varya  Seni alır giderdi    Fabrikada tütün sarar sanki kendi içer gibi  Oturmuşta hayal kurar bütün insanlar gibi  Cama cama  Cama çıkma sevdiğim    eval(ez_write_tag([[300,250],'alternatifim_com-box-4','ezslot_1']));  [ reklamı gizle   hide ads ]  O fabrikanın onu varya  O kalabalık insanlar varya  Seni alır giderdi  Saat 6''yı 10 geçe varya    O mavi otobüs varya  O insanlar varya  Seni alır giderdi    Fabrikada tütün sarar   Sanki kendi içer gibi  Oturmuşta hayal kurar   Bütün insanlar gibi   "
1101,Ahmet Kaya,Acı Ninni,Baş Kaldırıyorum,"Uyusun ha iyi büyüsün, Camlar buğulanmasın. Sen uyu uyusun, Bulutlar uyanmasın. Işıklar uyanmasın. Camlar buğulanmasın.  Sen uyu, uyanmasın İstanbul uyusun Karagümrük uyusun Fatih uyusun Atatürk bulvarında Rüyalar büyüsün.     "
1102,Ahmet Kaya,Acılara Tutunmak,Acılara Tutunmak,"Kavuşmak özgürlükse özgürdük ikimiz de  Elleri çığlık çığlık yanyana iki dünya  İkimiz iki dağdan  İki hırçın su gibi akıp gelmiştik  Buluşmuştuk bir kavşakta  Unutmuştuk ayrılığı  Yok saymıştık özlemeyi  Şarkımıza dalmıştık  Mutluluk mavi çocuk oynardı bahçemizde    Acı çekmek özgürlükse   Özgürüz ikimiz de.   O yuvasız çalıkuşu   Bense kafeste kanarya.     O dolaşmış daldan dala   Savurmuş yüreğini   Ben bölmüşüm yüreğimi   Başkaldıran dizelere     Aramakmış oysa sevmek   Özlemekmiş oysa sevmek   Bulup bulup yitirmekmiş   Düşsel bir oyuncağı.       eval(ez_write_tag([[250,250],'alternatifim_com-box-4','ezslot_3']));  [ reklamı gizle   hide ads ]Yalanmış hepsi yalan   Yalanmış hepsi yalan   Sevmek diye bir şey vardı   Sevmek diye bir şey yokmuş.     Acı çektim günlerce   Acı çektim susarak   Şu kısacık konuklukta   Deprem kargaşasında.     Yaşadım birkaç bin yıl   Acılara tutunarak   Acı çekmek özgürlükse   Özgürüz ikimiz de.     Acılardan arta kalan   İşte şu bakışlarmış   Buğu diye gözlerinde   Gün batımı bulutlarmış.    Yalanmış hepsi yalan  Yalanmış hepsi yalan  Savrulup gitmek varmış  Ayrı yörüngelerde.   "
1103,Ahmet Kaya,Ada Sahilleri,Hoşçakalın Gözüm,Ada sahillerinde bekliyorum. Her zaman yollarını gözlüyorum. Seni senden güzelim istiyorum. Beni şad et Şadiye başın için. (x2)  Her zaman sen yalancı ben kani. Her zaman orta yerde bir mani. Her zaman sen uzakta ben müştak. Her tellakide bir hayalin berrak. (x2)  Nerede o mis gibi leylaklar. Sararıp solmak üzere yapraklar. Bana mesken olunca topraklar. Beni yad et güzelim başın için. (x2)   
1104,Ahmet Kaya,Adı Bahtiyar,Dinle Sevgili Ülkem,"Geçiyor önümden, sirenler içinde Ah eller üstünde, çiçekler içinde (x2)  Dudağımda yarım bir sevdanın hüznü Aslan gibi göğsü türküler içinde (x2)  Rastlardım avluda hep volta atarken Cigara içerken yahut coblanırken (x2)  Kimseyle konuşmaz dal gibi titrerdi Çocukça sevdiği çiçeği sularken (x2)  Diyarbakırlıymış adı Bahtiyar Suçu saz çalmakmış öğrendiğim kadar (x2)  Geçiyor önümden gül yüzlü Bahtiyar Yara aldığı yerde kalan sazı kadar (x2)      "
1105,Ahmet Kaya,Adı Yılmaz,Dosta Düşmana Karşı,"Dalyan gibi bir çocuktu, Benim gözümde küçüktü. Küstüde dağlara çıktı, İner mi inmez mi bilmem.  Şimdi dağların tozudur Belki isyanın sazıdır Hala kalbimde sızıdır Diner mi dinmez mi bilmem  Adı Yılmaz kendi yılmaz Makamı yok dem tutulmaz Dağlara soru sorulmaz Döner mi dönmez mi bilmem      "
