,artist,title,album,text
98,Orhan Gencebay,İlk Göz Ağrım,Dil Yarası,"İlk göz ağrım, son aşkımsın.  Sen tanrıma ver ver diye yalvarışımsın.  Bazen bir volkan, bazen fırtına,  Sen ömrümün hem ekmeği tuzum aşımsın.    Bazen bir bakış bazen bir sessin.  Bazen karanlık bazen güneşsin.    Seninle doğmuş bir mecnunum.  Sensiz bu ömür nasıl geçsin?  Dertli başım kaderimsin,  Çektiğim dert kederimsin.    Gülme bensiz gülme,  Sevme bensiz sevme,  Görme bensiz görme,  Duyma bensiz duyma.  İlk göz ağrım dertli başımsın.    "
99,Orhan Gencebay,İpek Böceği,Yürekten Olsun,"Gel gör beni ne hallere büründüm  Kah bir böcek, kah kelebek göründüm  İpek oldum bir kozada barındım  Elindeyse kov başından kov beni,kov beni    Diler isen kirmanında tel eyle  Beğenirsen ak omzuna şal eyle  Diliyorsan kirmanından tel eyle  Beğenirsen ak omzuna şal eyle    Yaşmak eyle duvak eyle tül eyle    eval(ez_write_tag([[300,250],'alternatifim_com-box-4','ezslot_2']));  [ reklamı gizle   hide ads ]İncelt beni yücelt beni öv beni  Seccade yap götür yatak odana  Her secdede okşa beni sev beni  Ara sıra balkonuna asıver  Halı gibi kilim gibi döv beni döv beni    Sır veremem her önüme gelene  Güvenemem en vefalı kölene  Göster beni kadir kıymet bilene  Beğenmezse sağ başından sağ beni sağ beni   "
100,Orhan Gencebay,Meyhaneci,ahmtkck,Bir gün içki dolu vücudum Musalla taşına konursa Sen bilirsin meyhaneci onu nasıl sevdiğimi Namazım kılınır da Merhumu nasıl bilirsiniz diye sorulursa Tek suçu aşka inanmaktı İyi biliriz dersin değil mi Dertliyim derdim dünyadan büyük Meyhane evim sarhoşlar dert arkadaşım Elimde sigaram dumanı da bir başka yük Anam da babam da sensin şarap Meyhaneci bir tek sırdaşım Geçti artık değil mi bizim bizim Neşemiz herşeyimiz Hayat ızdırap felek kahpe kahpe degil mi Her yudumda damla damla artan kederimiz Gün gelir de meyhaneyi mezar yapar değil mi   
101,Orhan Gencebay,Musalla Taşı (Meyhaneci),Musalla Taşı,Bir gün içki dolu vücudum Musalla taşına konursa Sen bilirsin meyhaneci onu nasıl sevdiğimi Namazım kılınır da Merhumu nasıl bilirsiniz diye sorulursa Tek suçu aşka inanmaktı İyi biliriz dersin değil mi  Dertliyim derdim dünyadan büyük Meyhane evim sarhoşlar dert arkadaşım Elimde sigaram dumanı da bir başka yük Anam da babam da sensin şarap Meyhaneci bir tek sırdaşım  Geçti artık değil mi bizim bizim Neşemiz her şeyimiz Hayat ızdırap felek kahpe kahpe değil mi Her yudumda damla damla artan kederimiz Gün gelir de meyhaneyi mezar yapar değil mi   
102,Orhan Gencebay,Müsaaden Olursa Ben Gidiyorum,Kiralık Dünya,Seninle tanışmam geçen kışındı Romandın gözlerin satırbaşındı Okuya okuya ismin aşındı Bu aşkın modası geçti diyorum Müsaaden olursa ben gidiyorum  Eşkıya bakışın beni yıldırdı Hançeriyle gururuma saldırdı Gönlüm ayrılığa kadeh kaldırdı Hasretin zehrolsa içti diyorum Müsaaden olursa ben gidiyorum  Bir zaman gözyaşı döktü sürekli Nerede o eski yufka yürekli Kelebek gönlüme çiçek gerekli     
103,Orhan Gencebay,Nazar Boncuğu,Leyla İle Mecnun,Gidip dönmeyeceksen Gelip görmeyeceksen Beni sevmeyeceksen Girme günahıma benim  Duydum ki gidiyorsun Beni terk ediyorsun Beni unut diyorsun Sevgilim zalimsin  Sevenler boyun eğer Gitme sana nazar değer Nazar boncuğu takardım Sen benim olsaydın eğer  Duydum ki gidiyorsun Beni terk ediyorsun Beni unut diyorsun Sevgilim zalimsin Sevgilim zalimsin   
104,Orhan Gencebay,Nazar Değmez,Ya Evde Yoksan,Allah korusun seni kötü gözlerden Allah korusun kem gözlerden Kıskanıp dil uzatan acı sözlerden Kıskanıp dil uzatan acı sözlerden  Herkesin gözü senin üstünde yavrum Herkesin gözü sende yavrum Nazar değmez inşallah kalan izlerden Nazar değmez inşallah kalan izlerden  Seni çok seviyorum seni çok seviyorum Benim ol diyorum benim ol diyorum  Nazar değmez nazar değmez inşallah nazar değmez 
105,Orhan Gencebay,Ne Çıkarsa Bahtına,Gönül Dostu,Herkes kusur arıyor Beğenmiyor kimseyi Görmez kendi gözündeki merteği  Seni olduğun gibi Görüşte şevmişim Kısmetim ol diye dualar etmişim  Seni seviyorum Seni istiyorum Beni böyle kabul et Sev diyorum  Ne çıkarsa bahtına Razı ol şansına     
106,Orhan Gencebay,Ne Değişti,Kiralık Dünya,"Ne değişti benden sonra, aşk mi değişti  Sığamadım şu gönlüne, bilmem ne işti  Ben aşkımı yere göğe sığdıramazken  Sen öyle bir yere gittin ki o ne gidişti    Duydum ki için için ağlıyormuşsun  Ayrılığı kadere bağlıyormuşsun  Gülüşümü sevişimi sıcak busemi  Gezdiğim yerlerde arıyormuşsun    Çok değişti senden sonra, her şey değişti  Sayende bir yeni Leyla-Mecnun yetişti  Sen anılar albümünde yerini alırken  Aşkım bu ayrılığa karar vermişti   "
107,Orhan Gencebay,Ne Geçti ki Eline,Kördüğüm,of of oooof ooooof ooof  oof Her nereye baksam seni buluyorsam Her derdime ortak seni ediyorsam Tanrımdan sonra sen taptığım diyorsam Ne geçti ne geçti ne geçti ki elime  Her gün ağlıyorsam her gün yanıyorsam Her an anılarda senle yaşıyorsam Bu perişan halim sence bir gurursa Ben yaptım diyorsam Ne geçti ne geçti ne geçtiki elime  Sen değil ben sevdim ben ettim kendi kendime Gönülden sarhoşum aşkmıdır bu duygu ne İçmeden sarhoşum aşkmıdır bu duygu ne     
108,Orhan Gencebay,Ne Kaybederdin,Hasret Rüzgarları,"Bir günah işledim bi af diledim, Üstünde durmasan ne kaybederdin, Hemen her fırsatta bir tokat gibi, Yüzüme vurmasan ne kaybederdin,  Neyin eksillirdi, beni affetsen, Ne vardı kalbimi tekrar fethetsen, Ne olur birazda bizden bahsetsen, Hep onu sormasan ne kaybederdin,  Yakamı tutmasan yargılar gibi, Ahiret gününde sorgular gibi, Her yerde hatamı sergiler gibi, Yüzüme vurmasan ne kaybederdin,      "
109,Orhan Gencebay,Ne Olacaksa Olsun,Emrin Olur,Bilmemki bilememki sonumuz ne olacak  Belki de bir mucize bizede rastlayacak Her derdin bir çaresi var elbet biliyorum Bir gün bulurum diye sabırla bekliyorum  Ne olacaksa olsun bizim halimiz Biz böyle kadere layık değiliz  Her gün türlü çileyle acıyla yaşıyorum Bunca yıldır nasılda yaşadım şaşıyorum Atarım desem atamam bende can taşıyorum her gün buna kanaat yeniden başlıyorum  Ne olacaksa olsun bizim halimiz Biz böyle kadere layık değiliz   
110,Orhan Gencebay,Ne Oldu Bize,Beni Biraz Anlasaydın,"Gündüzlerden değil, gecelerden sor beni,  Boşalan şişelerde, kadehlerde bul beni,   Ne aşkımızda ne de mazi denen bilmecede  Anlam kalmadı beni esir eden o gözlerde,  Ne aşkımızda ne de mazi denen bilmecede  Sihir kalmadı beni esir eden o gözlerde,   Hatırla dertli yılları; ne acılar paylaşmıştık,  Hani bir çift seven vardı ayrılınca ağlamıştık,  Ölüm ver ayrılık verme diye Tanrıma yalvarmıştık,  Ne oldu sevgilim bize?       "
111,Orhan Gencebay,Ne Oldu Gülüm,Cennet Gözlüm,Gülde suçsuz bu sessizlik Aşkta beladır sensizlik Seni görmemekte seni Sevmemekte talihsizlik  Ne oldu gülüm ne oldu yavrum Gözlerin yaşla dolmuş ne oldu ömrüm  Al sana kucak kucak Mutluluklar sıcak sıcak Ağlama gülü ver yavrum     
112,Orhan Gencebay,Nerden Bileceksin,Aşkı Ben Yaratmadım,"Ufka uzanan yolu sana gelen yol sanıp,  Kendime güldüğümü nerden bileceksin,  Dün buzdan bir dağ iken hayaline aldanıp,  Birden çözüldüğümü nerden bileceksin.    Yılların arkasında biçare kaldığımı,  Felekten neşe diye dertleri çaldığımı,  Şu koskoca alemden yalnızlık aldığımı,  Nihayet öldüğümü nerden bileceksin,    Ne bir başkası girdi şu gönülden içeri,  "
113,Orhan Gencebay,Nerede,Yarabbim,Beni ne benden sor nede neşeden  Beni bilmek istersen sor aşk ve çileden  Dil kötü söylerse gönül kırılır  Kırma sakın bir hasretin aşığım ben    Sevmenin zamanı geldi geçiyor  Bulamadım bir seveni canı gönülden    Nerede nerede  Gönlümün Leyla'sı nerde  Nerede nerede  Belalım nerde    Mutluluk sevince ele geçendir  Gülmeyi bilen sevgiye kıymet verendir  Şu koca dünyanın nesi var başka  Bedbaht olanlar sevgıyı inkar edendir   
114,Orhan Gencebay,Neredesin Sevgilim,Cennet Gözlüm,Çektiğim bu matem hasretten değil  Aşkının kurbanı olduğumdandır  Ömrüme sardığım bu kara bela  Bir tek sana bağlı kaldığımdandır    Sen olmazsan ne olur bilir misin gönlümde  Ne hayat ne sebep kalır şu koca yeryüzünde  Kapıldım bahtım diye vefasız sevgiliye  Teslim ettim ellerimle gönlümü sev diye    Şimdi oldum sevgilim gönlünün pervanesi  Anladım ki bu dünya dertler meyhanesi      [ reklamı gizle   hide ads ]Herkes kendi derdine düşmüş çare arıyor  Açılan her yarayı bir sevgili sarıyor    Nerdesin sevgilim  Nerdesin kaderim  Ben böyle acıya derde  İsyan ederim    Kim bilecek sevenin neler çekeceğini  Kim bilirdi aşkımızın acı vereceğini  Bilemedim sevgilim hayat bu mu aşk bu mu  Her seven yara almış belki aşkta kanun bu   
115,Orhan Gencebay,Neyi Değiştirdik Ki,Gönül Dostu,Sevgiyle bakarsan yaralanırsın Hakkını ararsan karalanırsın Değmeyen bir şeyle paralanırsın Neyi birleştirdik ki dertlerden başka Doğruyu ispatla paralanırsın Neyi birleştirdik ki dertlerden başka  Neyi değiştirdik ki sevgililerden başka Neyi geliştirdik ki bencilliklerden başka Sevgisiz bir dünyanın yalnızlıklarındayız Neyi eleştirdik ki yanlışlıklardan başka  Yerlere vurduğun baş tacın olur Geciken adalet nefret doğurur     
116,Orhan Gencebay,Nihavent Uvertür,Yalnız Değilsin,Şarkı enstrümantal olduğu için şarkı sözü bulunmamaktadır.   
117,Orhan Gencebay,Nikriz Rüyası,Hasret Rüzgarı,"Bu ne haldir, bu ne derttir  Saygıyı bilmez, ah bu ne sendir  Sevmeyi bilmez, ne iştir ha babam  Günahı zorlar, sevabı bilmez    Gönülden gönül'e girip de kalmaz  Bir sözü öteki sözünü tutmaz  Böyle yar olmaz, böyle dost olmaz  Canımı alacak beni anlamaz    Düşman değil hep dostunum  Seni sevmekten yorgunum  Bırak beni sevap işle  Öleceğim bu gidişle      eval(ez_write_tag([[250,250],'alternatifim_com-box-4','ezslot_2']));  [ reklamı gizle   hide ads ]Böyle yar olmaz  Böyle dost olmaz  Canımı alacak  Beni anlamaz    Sen yoluna, ben yoluma  Herkes gitsin oluruna  Haddini bilmek ne güzel şey babam  İnsanı sevmek günah değil babam    Sever görünür kimseyi sevmez  Bir ömür geçse huyu değişmez  Böyle yar olmaz, böyle dost olmaz  Canımı alacak beni anlamaz   "
118,Orhan Gencebay,Niye,,Ben çobandım sen yıldızım Gök yüzünden kaymak niye Unutulmak alın yazım Dilden dile yaymak niye Bir yalana beş katıp da Suçluyorsun son mektup da Sevabımı unutup da Günahımı saymak niye Göz mü değdi hiç etmezken Vicdanına güç yetmezken Karıncayı incitmezken Sevgiliye kıymak niye Daha bu yıl bu ekimdi Kovsan gitmem diyen kimdi A vefasız beni şimdi El yerine koymak niye Beni yarıydım sen bitikken Sen yıkıktın ben dimdikken Sırılsıklam körkütükken Birden bire aymak niye   
119,Orhan Gencebay,O Benim,Akma Gözlerimden,"Seni kaybetmekten neden korkmayayım, Neden sen dururken dertleri sarayım,  İste şu dünyayı zamanı durdurayım, Nerede kal dersen hep orada kalayım, Gönlünde mutlluluk yüzündeki tebessüm, Olayım,olayım,olayım,olayım, Gönlünde Mutluluk olayım.  Bazen aç bazen tok ömür tatmadık mı? Bu aşkı beraber biz yaratmadık mı?  "
120,Orhan Gencebay,O Sen Miydin,Beni Biraz Anlasaydın,O senmiydin bir zamanlar benim sevdiğim  O senmiydin dertlerini zevk edindiğim  Çok değiştin son günlerde bana sevdiğim  Yetmedimi her arzuna boyun eğdiğim    Nerde o duygular nerde hani o sevgin  Ya sen eski sevgili ol ya ben gideyim  Sen değilsin sen değilsin benim sevdiğim  Nerde ömrüm nerde gülüm canım verdiğim    Ne dediysem ne yaptıysam yaranamadım  Köle gibi peşindeydim hep adım adım  Hayatıma küstüm sana darılamadım  Aşkın benden güçlü imiş ayrılamadım   
121,Orhan Gencebay,Oldu mu Yavrum Oldu mu,Akma Gözlerimden,"Her derdin bir çaresi Her aşkın çilesi var Sana göre hava hoş Ne derdin ne gamın var Sence hayat toz pembe Ne gamın, kederin var  Oldu mu yavrum, oldu mu yavrum Gönlün oldu mu Sana neler verdim, verdim Gözün doydu mu "
122,Orhan Gencebay,Öldürdün Beni,,Sen bu aşka bu sevgiye layık değilsin Gönlüm yalan olan aşka neden eğilsin Çekil artık yolumdan el sürme bana Sen ellerin alisin benim değilsin  Nerden gördüm seni nerden sevdim seni Bütün arzun bumuydu öldürdün beni  Son ümidim sendin benim bana gülecek Şimdi bu ızdırabımı kim dindirecek İslediğim günahları bir gün mahşerde Ben değilim sevdiğim sensin çekecek   
123,Orhan Gencebay,Ölüm Haberi,,Şarkı enstrümantal olduğu için şarkı sözü bulunmamaktadır.   
124,Orhan Gencebay,Öyle Bir Aşk,Bir Damla Mutluluk,"Öyle bir aşk, aşk isterim ki; hiç yaşanmamış olsun Öyle bir söz, söyleyeyim ki; hiç söylenmemiş olsun Öyle bir dert çekeyim ki; çekilmemiş olsun Ve öyle bir yaşam ki; bu herkese örnek olsun  Gönlüm ancak böyle susar Sensiz yarım kaldı arzular Nasır tutmuş bütün duygular Sensiz nasıl geçti koskoca yıllar  Gönlüm ancak senle susar Tamamlanır yarım arzular "
125,Orhan Gencebay,Sevecekmiş Gibisin,Dil Yarası,Her günün ardında senden bir ümit var Hep gelecekmiş gibisin İçimde bir duygu gözümde bir hayal Sanki sevecekmiş gibisin  Sevmek acı dolu sevmek çile dolu Çektirecekmiş gibisin Aklımı başımdan beni şu canımdan Sanki edecekmiş gibisin  Ne sevdim diyorsun nede seviyorsun Açmayan bir çiçek gibisin Ne senle ne sensiz geçmez oldu hayat Vazgeçilmez tesellisin  İçimde bir duygu gözümde bir hayal     
126,Orhan Gencebay,Seveceksin,Benim Dertlerim,"Bir kapıdan gireceksin  Neler neler göreceksin  Her çileye göğüs gerip  Hayat budur diyeceksin    Gün gelecek isyan edip  Niye doğdum diyeceksin  Gün gelecek isyanına  Kahkahayla güleceksin    Seveceksin seveceksin  Çok seveceksin    Ağlamak var gülmek var  Sevilmek var sevmek var  Ne arasan var bu dünyada  Dertler varsa mutluluk var      eval(ez_write_tag([[250,250],'alternatifim_com-box-4','ezslot_0']));  [ reklamı gizle   hide ads ]  Aldanmak var kanmak var  Aldatmak var yanmak var  Ne arasan var bu dünyada  Ne dert varsa çaresi var  Bazen dertten zevk alacak  Bazen aşktan kaçacaksın  Bazen boşa geçen güne  Pişman olup yanacaksın    Gün gelecek bir günaha  Köle olup kanacaksın  Gün gelecek günahında  Tek teselli bulacaksın    Mutlu oldum sanacaksın  Sanacaksın   "
127,Orhan Gencebay,Sevemedim Kara Gözlüm,Avrupa Özel,"Sevemedim kara gözlüm seni doyunca  Hep kıskandım seni elden yıllar boyunca  Kuşlar gibi ikimiz bir yuva kuralım  Ayırmasın mevlam bizi ömür boyunca    Aramıza kimse   Gelip girmesin  Ayırmasın mevlam bizi  Ömür boyunca        eval(ez_write_tag([[250,250],'alternatifim_com-box-4','ezslot_1']));  [ reklamı gizle   hide ads ]Bana cefa ediyorlar bilmem nedendir  Benim korkum senden değil kaderimdendir  Herkes bana deli diye gülüp geçiyor  Senin aşkın beni kara gözlüm deli ediyor      Aramıza kimse  Gelip girmesin  Ayırmasın mevlam bizi  Ömür boyunca   "
128,Orhan Gencebay,Seven Affeder,Dangerous_13,AŞKIN GÖZLERİMDE KARARSIZ  BİRİKEN DAMLALAR GİBİ  AĞLASAM YAŞ OLUP DÜŞECEKSİN  AĞLAMASAM CANIMDAN EDECEKSİN  BEN TÜKENİRKEN SEN DE TÜKENECEKSİN  AŞKIMLA BİTECEKSİN  HERŞEYE RAĞMEN SEVEN AFFEDER BİLİYORUM  AĞLATMA BENİ SENİ KAYBETMEK İSTEMİYORUM  YALNIZ BIRAKMA SENDEN ÖNCELERİ GİBİ BENİ  BİR AH DA SEN ALMA YÜREĞİMDEN  BİRAZ DA SEN ÇALMA ÜMİDİMDEN  VURMA BENİ EN DERİN HASSAS YERİMDEN  VURMA SENSİZLİĞİNDEN  HERŞEYE RAĞMEN SEVEN AFFEDER BİLİYORUM  AĞLATMA BENİ SENİ KAYBETMEK İSTEMİYORUM  HERŞEYE RAĞMEN SEVEN AFFEDER BİLİYORUM  AFFETTİM SENİ NE YAPSAN YİNE DE SEVİYORUM   
129,Orhan Gencebay,Sevenler Mesut Olmaz,Musalla Taşı,"Sevenler mesut olmaz, Derlerdi inanmazdım, Şimdi mesut değilsin, Bilseydim bağlanmazdım,  Ben  cefanın kederin, Hem kışı hem yazıyım, Yeterki sen mesut ol, Ben herşeye razıyım,  Gel artık,sev artık, Ömrümüz geçmeden canım sevgilim,      "
130,Orhan Gencebay,Sevenlere Saygı Kalmamış,Cevap Ver,Dediler aklını hep o yar almış Dağ dağa küsmüşte duyan olmamış Artık sevenlere saygı kalmamış Şu kahpe dünyanın düzenine bak  Yalanına dolanına bak Koca dünyanın Sevenine küsenine bak Yalan dünyanın Gün doğarken başka batarken başka Olmasa da yer mi var gerçek bir aşka Mecnunun çağında doğaydık keşke     
131,Orhan Gencebay,Sevenlerin Kaderi,Klasikler (2.Albüm),Seviyorum seni anlamıyorsun Ne kadar değiştim inanmıyorsun Ben dünkü ben değil bu günkü benim Bu günü dün ile karalıyorsun  Sen de koştun yoruldun Az çekmedin ki benden Sevenlerin kaderi bu Çekermiş sevdiğinden  Anla artık beni sensin ilacım Seviyorum seni sana muhtacım 
132,Orhan Gencebay,Severek Ayrılalım,Bir Teselli Ver,Bıraktım kaderime Aşkımızın sonunu Aradım bulamadım Mutluluğun yolunu  Yoruldum koşa koşa Her ümidin pesinden Kırıldı ümitlerim Bu sonsuz bekleyiş den  Bırak artık kaderimle Kendi halime beni Vazgeçelim bu sevgiden Unutalım her şeyi  
133,Orhan Gencebay,Sevme Bensiz,Kiralık Dünya,Bensiz bensiz Sevme bensiz sevilme bensiz Gülme bensiz ağlama bensiz Sensiz sensiz Allah'ım almasın bu canımı sensiz  Seni çok seviyorum Sevmeni istiyorum Yaşayamam ki sensiz  Yağmurlar rüzgarlar Benim göz yaşlarım senin nefesindir Bir toz gibi savrulsam önünde Akıp gitsem göz yaşlarımın selinde Rahmetindir  Ben sensiz yarım yarım kalırım Ben sensiz dilim dilim olurum Ben sensiz elinde sonunda kaybolurum Bulunamam ki sensiz   
134,Orhan Gencebay,Sevme Gönlüm,Emrin Olur,"Sevme gönlüm sevme, sevme yanarsın  Bir çift yeşil göze, sen de kanarsın  Sevme gönlüm sevme, sevme yanarsın  Bir büyülü göze, sen de kanarsın    Eğer bir kötüye köle olmuşsan  Ah çekerek bu günleri sen çok arasın  Eğer bir zalimin kulu olmuşsan  Ah çekerek bu günlere bakar ağlarsın    Olur mu böyle? olur mu böyle  Diye geçti hep yıllar  İnsan mı böyle, hayat mı böyle  Sonunda hüsran var dertler var      eval(ez_write_tag([[300,250],'alternatifim_com-box-4','ezslot_2']));  [ reklamı gizle   hide ads ]Olmaz ki böyle? olmaz ki böyle  Diye geçti hep yıllar  İnsan mı böyle, hayat mı böyle  Sonunda hüsran var dertler var    Kırma gönlüm kırma, hep kırılsan da  Her yerinden parça parça olsan da  Kırma gönlüm kırma, hep kırılsan da  Her yerinden göz göz yaralansan da    Affet diyen sözü, bir demet çiçeği  Çevirme geriye sakin naçar kalsan da  Affet diyen sözü, bir demet çiçeği  Çevirme geriye sakin naçar kalsan da   "
135,Orhan Gencebay,Sevmek Ne Güzel,Benim Dertlerim,Bir gülüş bin acıya bedeldir Gül artık yaşamak çok güzeldir Koşsana mutluluk bize gelmiş Sorsana önce nerelerdeymiş  Baksana masmavi gözlerin gibi bu hayat Sevmek güzel baksana Yemyeşil gözlerin gibi bu hayat Sevmek sevilmek ne güzel  Bir ömür seni bulmakla geçti Gördüğüm her şeye seni sormakla geçti Sevmenin böylesi olur mu deme Sen yokken bile seni sevmekle geçti   
136,Orhan Gencebay,Sevmenin Zamanı Yok,Hatasız Kul Olmaz,"Ne sen gördün, ne ben gördüm, Habersizce gelivermiş, Ne sen duydun, ne ben duydum, Gönlümüze girivermiş,  Herkesin dilinde aşk denilen meçhul, Bizi kollarına sarıvermiş,   Kadere bak,Kadere bak, Çok çektirdi ikimize, Şimdi özür diler gibi, Sevin dedi gönlümüze,  Ne sen çağırdın ne ben, Ne sen anladın ne ben, Usul usul, sessiz sessiz, Aşktır bizi mutlu eden,  "
137,Orhan Gencebay,Sevmeyi Bilmiyorlar,,"Bir sen kaldın birde ben, Hem sevilip hem de seven, Nazar değmesin kem göz değmesin, Aşktır bizi var eden, Sevmek yoktur diyorlar, Sevmeyi bilmiyorlar, Seviyorum deli gibi, Bizi görmüyorlar, Mutluklar sevgi ister, İlgi ister yürek ister, Hadi dostum cesaretini, Aşkın için göster, Gayret dostum cesaretini, Mutluluk için göster, Sevmek yoktur diyorlar, Sevmeyi bilmiyorlar, Seviyorum deli gibi, Beni görmüyorlar, Seviyorum deli gibi, Beni görmüyorlar…   "
138,Orhan Gencebay,Sevmiyorum Deme,Batsın Bu Dünya,Bana bir şeyler söyle teselli bulayım  Beni saran bu dertten biraz kurtulayım  Ne istersen söyle sevmiyorum deme  Yeter ki feryadımı susturayım    Razıyım her şeye öl desen de  Görmek yeter bana gülmesen de  Sevgilim ol demem arkadaş gibi  Sev beni kalbini vermesen de    Öyle sevdim seni öyle sevmişim ki      [ reklamı gizle   hide ads ]Sevsen de razıyım sevmesen de    İster misin aşkından bir deli olayım  İster misin bir berduş serseri olayım  Dalga dalga coşan bir dumana döndüm  İzin ver gönlüme durulayım    Razıyım her şeye öl desen de  Görmek yeter bana gülmesen de  Sevgilim ol demem arkadaş gibi  Sev beni kalbini vermesen de   
139,Orhan Gencebay,Sıra Sende,Kiralık Dünya,"Sıra sende sende oyna  Sen de bu dünyadan hakkını al  Umduğunu bulamazsan  Bulduğuna şükredip de kal    Ben de neler umuyordum  Ben de deli gibi seviyordum  Kopardılar yüreğimden  Sen de ben gibi aşkınla kal    Sen de gayret et unutacaksın  Benim gibi sen de yorulacaksın    eval(ez_write_tag([[300,250],'alternatifim_com-box-4','ezslot_0']));  [ reklamı gizle   hide ads ]Hoş göreceksin çünkü yaşamak böyle  İsyansız günler de var:Tanışacaksın    Kimler unutulmadı ki koca dünyada  Kimler sevilmeden gitti aşk oyununda  Sıra senin sende oyna sende oyalan  Kimler darbe yemedi ki? İşte ortada    Ben kırmadım ümidimi  Bekliyorum bende seven birini  Yoktur demek yanlış olur  Kim tutmuş ki kimin elini   "
140,Orhan Gencebay,Söylenmedik Söz Kalmadı,,Söylenmedik söz kalmadı Söyleyecek hal kalmadı Duyan duydu sen duymadın of  Acımasız hayat gibi Zalim olma düşler gibi Tutulmayan sözler gibi Yaralama felek gibi Olma kötü kader gibi of  Gel gönlünü alda gel Gel kinini atda gel Gel sabrını alda Bıçak kemiğe dayanmadan Sevda bize gücenmeden gel  
141,Orhan Gencebay,Suç Değil,Utan - Dokunma,Ateşli bakışlara bağla umutlarını Ben güzele doymuşum gözüm gönlüm aç değil Rahmet bekleyenlere götür bulutlarını Gönlüm aşkın deryası yağmura muhtaç değil  Okşamamak marifet öpmemek hüner seni Hangi çılgın koklamaz yediveren bu seni Leyla'yı tanımadan mecnun olmak suç değil Ne olusun kınama duygusuz sanma beni   
142,Orhan Gencebay,Tek Hece (Aşk),Sende Haklısın,Var mi beni içinizde tanıyan Yaşanmadan çözülmeyen sır benim Kalmasa da şöhretimi duymayan Kimliğimi tarif etmek zor benim  Kimsesizim; hısmım da yok hasmım da Görünmezim; cismim de yok resmim de Dil üzmezim; tek hece var ismimde Barınağım gönül denen yer benim  Bülbül benim lisanımla ötüştü Bir gül için can evinden tutuştu Yüreğine toroslar dan çiğ düştü Yangınımı söndürmedi kar benim  Niceler sultandı kraldı şahtı Benimle değişti talihi bahtı Yerle bir eyledim taç ile tahtı Akıl almaz hünerlerim var benim      
143,Orhan Gencebay,Tekrar Doğda Gel,Emrin Olur,Bundan böyle hasretini Bundan böyle nefretini Artık iyi niyetini Al da götür sevgilim  Solan ilk aşk busesini Sevilmenin hevesini Aşkın biten neşesini Al da götür sevgilim  Hasret ektiğim ümitler Soldular birer birer     
144,Orhan Gencebay,Tövbe,Emrin Olur,"Tövbe... Bir daha mı, bir daha mı. Tövbe...  Aklıma gelmeyenler başıma geldi şimdi  Bu aşk yürümez diye baştan ne dedim ki  Tövbe bir daha mı, tövbe bir daha mı   Gördün mü yaptıðını yalnız kaldıðını  Pişmiş aşa soðuk soðuk nasıl da kattığını  Aşkına, kahrına, derdine tövbe  Aşkınada, kahrına da, derdine de tövbe  Tövbe bir daha mı, tövbe bir daha mı   Ne verdin ne istersin koparıp da gönlünden  Gönül alışverişi insanı insan eden  Tövbe bir daha mı, tövbe bir daha mı   Şu dünyayı seninle yaşamak da güzeldir  Aynı havayı suyu paylaşmak da yeterdir  Aşkına, kahrına, derdine tövbe  Aşkınada, kahrına da, derdine de tövbe  Tövbe bir daha mı, tövbe bir daha mı   "
145,Orhan Gencebay,Tutuldu Ellerim,Benim Dertlerim,Tutuldu ellerim tutuldu dillerim Nedir bu ettiğin bana gözlerim Bu aşkta gözyaşı dökebilmeden Durabilecek misin söyle ey gözlerim  Geri dön bu yoldan ey deli gönlüm Bu yolun sonunda sefil olmak var Yasarken ölmektir aşkın böylesi Ölmekten daha zor sürünmek var  Ne güç yeter ne dil seni anlatmaya Ömrüm yetmez belki bir sen daha bulmaya  Yarınım seninle diyebilseydim Seninle yaşayıp seninle ölseydim Görseydin anlardın sevmek ne demek Kaderi ta baştan çizebilseydin    
146,Orhan Gencebay,Uğrunda Bir Ölmek Kaldı,Hatasız Kul Olmaz,"Bilemezsinki,bilemezsinki, Gönlümde bir kavga var göremezsinki,Bilemezsinki, Aşk kolay değil,aşk kolay değil, Benim sevdiğim kadar sevemezsinki,sevemezsinki,  Sen benim şu gözlerimi her zaman yaşlı bıraktın, Aşkına kul oldu isem sanma aşkı sen yarattın, Bir ses terket diyor seni terkedememki, Sen bende ben gibisin git diyememki,  Hem yakınsın,hem uzaksın,hem geçeksin,hem yalansın, Izdırabın zehri sende, sen hayatsın,     "
147,Orhan Gencebay,Unuttu Seni,Hayat Devam Ediyor,Boşuna bekleyip bakma yollara Gelmez zalim gelmeyecek unuttu seni Yanağından düşen gözyaşlarını Bilmez bilmeyecek unuttu seni  Bir anda inandın kandın sözüne Tospembe göründü herşey gözüne Gözüne gülsede bir gün gelip yüzüne Gülmez gülmeyecek unuttu seni  Hasretin deryasında kaybolduğunu Her gece ağlayıp kahrolduğunu Sevdası uğruna mahvolduğunu Bilmez bilmeyecek unuttu seni  Koparıp atamazsın candır canında Dolaşır sevdadır aşktır kanında Çok istersin olur bir gün yanında Kalmaz kalmayacak unuttu seni   
